fact_table_natural_key (txn_id),accm_txn_complete_time
21775,5/25/22 12:28 PM
17492,5/21/22 10:36 PM
25706,5/19/22 10:59 PM
21165,5/19/22 11:43 AM
16979,5/25/22 3:38 AM
28789,5/25/22 8:35 AM
23119,5/23/22 10:40 PM
12996,5/19/22 9:21 AM
17588,5/21/22 6:27 PM
15214,5/21/22 5:52 PM
17415,5/22/22 9:11 PM
16330,5/25/22 11:40 AM
11019,5/23/22 4:06 PM
25439,5/25/22 9:25 PM
14665,5/20/22 5:43 PM
24055,5/24/22 4:49 PM
22614,5/25/22 10:03 AM
26533,5/21/22 5:33 PM
19968,5/20/22 7:14 PM
28720,5/24/22 11:48 PM
26650,5/24/22 11:47 PM
18304,5/21/22 11:56 PM
19668,5/23/22 11:50 PM
27468,5/23/22 7:08 AM
13556,5/19/22 2:48 AM
25271,5/22/22 8:40 PM
13195,5/23/22 7:05 PM
16689,5/24/22 4:06 AM
26109,5/25/22 8:20 PM
23714,5/23/22 6:06 AM
28641,5/22/22 7:06 AM
17098,5/25/22 5:19 AM
21599,5/23/22 1:31 AM
14856,5/20/22 6:13 PM
18718,5/24/22 7:01 AM
21213,5/24/22 6:01 PM
16841,5/24/22 2:43 PM
24388,5/21/22 3:52 PM
14166,5/20/22 2:30 AM
24104,5/20/22 10:39 AM
17392,5/25/22 7:17 AM
23708,5/23/22 9:12 AM
26920,5/25/22 5:22 PM
25908,5/20/22 8:41 PM
12311,5/24/22 7:18 AM
16222,5/20/22 7:37 PM
11075,5/25/22 4:04 PM
11529,5/24/22 2:16 PM
18077,5/19/22 8:19 PM
25874,5/25/22 10:26 PM
22355,5/19/22 4:27 PM
13718,5/25/22 9:24 AM
27913,5/24/22 7:57 AM
25278,5/21/22 12:18 PM
20310,5/23/22 2:41 AM
17886,5/20/22 7:45 AM
27901,5/19/22 5:42 AM
21784,5/24/22 9:46 PM
29357,5/23/22 6:21 AM
11914,5/22/22 4:02 AM
22838,5/24/22 6:02 AM
20516,5/25/22 9:11 AM
25636,5/25/22 4:00 PM
16676,5/20/22 1:54 AM
19578,5/24/22 8:53 PM
26416,5/21/22 5:13 PM
28035,5/21/22 1:21 PM
20245,5/21/22 11:57 PM
21204,5/23/22 2:16 PM
27014,5/20/22 3:07 AM
12787,5/22/22 4:58 AM
21367,5/19/22 8:14 AM
13377,5/21/22 6:07 AM
13179,5/19/22 9:47 AM
17488,5/24/22 8:22 AM
20267,5/23/22 4:58 AM
19713,5/24/22 12:48 PM
17839,5/22/22 4:44 AM
26777,5/19/22 1:15 PM
12170,5/19/22 6:51 AM
22586,5/19/22 6:09 PM
13628,5/19/22 3:32 PM
28795,5/19/22 1:50 PM
19710,5/25/22 4:39 PM
17124,5/19/22 1:22 PM
16381,5/25/22 4:21 AM
22076,5/24/22 11:08 AM
24410,5/22/22 8:15 PM
13627,5/21/22 4:41 AM
18553,5/22/22 9:17 PM
22062,5/21/22 7:39 AM
25563,5/24/22 5:17 AM
14683,5/24/22 6:52 PM
17044,5/19/22 7:01 AM
21650,5/23/22 2:14 PM
25074,5/19/22 12:32 AM
19635,5/23/22 7:33 PM
20273,5/24/22 2:05 PM
28941,5/21/22 9:29 AM
21695,5/19/22 9:54 AM
14958,5/25/22 3:29 AM
28627,5/19/22 6:50 AM
11583,5/19/22 11:30 AM
14802,5/23/22 7:20 AM
26019,5/23/22 4:59 AM
16073,5/21/22 4:15 PM
12234,5/19/22 10:50 PM
25389,5/24/22 7:52 PM
22243,5/24/22 9:13 AM
13041,5/22/22 6:32 AM
23099,5/25/22 11:05 PM
18230,5/21/22 2:14 PM
25120,5/20/22 1:05 PM
27298,5/22/22 4:37 AM
19705,5/20/22 2:25 PM
14473,5/21/22 8:05 AM
11013,5/23/22 3:54 PM
25448,5/20/22 1:51 AM
26071,5/25/22 3:12 AM
22672,5/21/22 5:24 AM
15486,5/20/22 5:10 PM
20111,5/22/22 9:43 AM
22364,5/25/22 5:44 AM
19572,5/22/22 7:58 PM
14351,5/22/22 6:52 AM
14378,5/24/22 9:51 PM
18717,5/19/22 8:44 AM
15574,5/23/22 11:15 AM
18569,5/25/22 8:52 PM
19726,5/20/22 9:09 AM
13315,5/24/22 12:31 PM
14464,5/22/22 10:12 PM
21464,5/20/22 3:27 AM
24240,5/22/22 8:21 PM
19740,5/19/22 6:14 PM
19741,5/25/22 10:07 PM
15856,5/21/22 1:34 PM
27344,5/19/22 7:02 AM
18373,5/19/22 8:35 AM
20336,5/23/22 2:32 AM
25866,5/19/22 12:20 PM
18467,5/23/22 11:46 PM
14732,5/23/22 11:02 AM
12602,5/24/22 8:27 PM
25837,5/25/22 3:40 PM
15226,5/22/22 9:37 AM
17420,5/20/22 10:52 PM
14396,5/19/22 3:37 PM
17047,5/19/22 1:38 AM
21629,5/22/22 5:31 PM
19879,5/20/22 8:37 PM
16599,5/24/22 11:37 AM
16713,5/21/22 7:50 AM
22980,5/25/22 4:49 AM
19523,5/21/22 8:42 PM
27693,5/23/22 10:30 AM
20190,5/21/22 11:27 AM
11085,5/19/22 2:37 AM
15798,5/23/22 5:58 AM
25493,5/24/22 5:10 AM
29338,5/21/22 8:35 AM
14504,5/19/22 12:17 AM
27989,5/25/22 9:09 PM
18308,5/21/22 10:33 PM
23850,5/22/22 7:14 PM
29347,5/20/22 12:00 AM
24614,5/23/22 12:14 AM
24946,5/22/22 4:32 AM
15800,5/24/22 7:59 AM
12704,5/23/22 11:34 AM
14572,5/21/22 9:53 AM
14410,5/20/22 2:43 PM
26701,5/19/22 3:57 AM
18924,5/24/22 9:06 AM
26515,5/25/22 9:04 AM
24573,5/24/22 5:33 PM
24816,5/25/22 4:14 PM
29191,5/19/22 3:04 PM
14860,5/24/22 1:12 AM
22784,5/22/22 2:56 AM
25856,5/24/22 3:19 PM
27536,5/20/22 5:56 PM
19697,5/20/22 4:21 PM
11114,5/21/22 1:36 AM
14820,5/24/22 11:13 PM
19684,5/20/22 7:43 AM
29237,5/25/22 2:12 PM
12857,5/19/22 2:38 AM
20488,5/22/22 2:15 AM
19653,5/24/22 4:17 AM
17123,5/19/22 10:45 AM
20741,5/21/22 5:55 PM
27635,5/21/22 3:31 PM
11116,5/23/22 9:47 AM
26120,5/23/22 6:22 AM
25242,5/25/22 1:57 AM
11836,5/25/22 12:32 PM
16157,5/22/22 6:32 PM
29276,5/24/22 8:38 PM
24241,5/19/22 5:04 AM
21511,5/22/22 9:36 PM
12785,5/25/22 6:05 PM
12780,5/23/22 10:29 PM
26526,5/22/22 5:44 PM
15702,5/21/22 2:15 PM
24009,5/19/22 12:37 AM
28101,5/20/22 1:11 AM
24502,5/19/22 7:19 PM
22031,5/25/22 2:38 PM
14735,5/24/22 8:12 PM
14770,5/24/22 8:16 PM
21646,5/19/22 9:18 PM
18501,5/21/22 6:42 AM
25047,5/23/22 8:12 PM
16605,5/22/22 3:00 PM
21446,5/19/22 4:18 PM
13484,5/25/22 6:21 AM
21199,5/25/22 3:43 AM
11589,5/23/22 3:32 AM
11262,5/24/22 10:20 AM
28026,5/23/22 8:36 PM
23695,5/19/22 6:10 PM
22993,5/23/22 11:32 PM
19175,5/20/22 7:50 PM
14581,5/22/22 8:33 AM
11771,5/25/22 3:13 PM
19962,5/23/22 6:27 PM
22841,5/21/22 9:43 PM
29422,5/19/22 5:42 PM
24772,5/21/22 7:31 AM
14372,5/25/22 8:57 AM
16630,5/21/22 8:58 PM
24627,5/24/22 7:22 AM
17675,5/20/22 7:38 AM
24748,5/22/22 7:24 AM
28898,5/21/22 5:26 PM
20576,5/20/22 2:37 PM
26017,5/24/22 1:58 AM
22339,5/21/22 6:30 AM
12990,5/19/22 11:46 AM
12950,5/21/22 1:27 PM
22049,5/22/22 8:48 PM
22045,5/25/22 8:59 PM
23795,5/24/22 3:45 AM
14756,5/22/22 10:13 AM
27389,5/22/22 7:24 AM
24307,5/21/22 10:05 AM
14765,5/24/22 10:13 AM
23050,5/22/22 4:47 AM
28328,5/25/22 4:03 PM
12593,5/24/22 10:23 AM
18684,5/19/22 7:40 PM
15408,5/19/22 8:03 AM
26186,5/19/22 3:21 PM
27819,5/23/22 3:44 PM
15378,5/23/22 2:00 PM
13364,5/20/22 5:15 AM
13914,5/23/22 6:47 AM
18472,5/23/22 6:38 AM
28446,5/24/22 6:30 AM
16954,5/20/22 9:28 AM
23679,5/23/22 12:21 PM
28326,5/19/22 7:04 PM
24006,5/23/22 11:15 PM
19648,5/20/22 3:38 AM
26116,5/23/22 1:21 PM
27251,5/19/22 7:31 AM
21883,5/24/22 12:17 PM
19554,5/19/22 11:32 PM
28197,5/21/22 8:07 AM
17368,5/24/22 9:35 PM
18789,5/21/22 8:25 AM
29346,5/22/22 10:07 PM
28696,5/25/22 7:51 AM
26401,5/25/22 8:44 PM
25033,5/23/22 7:35 AM
17421,5/23/22 4:23 AM
16426,5/19/22 6:42 AM
22487,5/25/22 2:26 PM
14178,5/21/22 9:06 PM
15663,5/19/22 9:04 PM
19324,5/24/22 3:28 AM
22424,5/22/22 1:43 AM
27803,5/21/22 6:17 PM
15451,5/23/22 10:41 PM
25660,5/20/22 8:02 AM
18174,5/20/22 12:04 PM
12124,5/21/22 6:30 PM
14995,5/23/22 9:36 PM
17900,5/24/22 3:40 AM
24836,5/21/22 12:28 AM
12261,5/21/22 3:44 AM
25638,5/25/22 6:03 PM
22654,5/20/22 4:25 AM
25654,5/21/22 3:42 AM
16388,5/21/22 1:45 PM
12543,5/20/22 5:40 AM
28478,5/20/22 1:34 AM
12553,5/23/22 5:33 AM
27962,5/21/22 5:44 AM
16508,5/20/22 5:38 PM
21113,5/19/22 9:28 PM
25643,5/22/22 2:45 AM
26406,5/23/22 4:21 PM
11442,5/22/22 9:36 PM
17778,5/19/22 10:24 AM
24022,5/19/22 12:12 PM
17899,5/23/22 6:27 PM
17714,5/19/22 8:30 AM
22689,5/25/22 1:15 AM
24021,5/21/22 9:49 PM
19287,5/25/22 6:06 AM
15045,5/21/22 12:11 PM
25434,5/20/22 12:15 PM
11837,5/21/22 5:09 AM
11942,5/21/22 5:19 AM
21792,5/24/22 7:41 AM
21712,5/20/22 12:23 PM
12269,5/22/22 12:54 PM
27886,5/19/22 6:33 AM
22324,5/25/22 4:10 PM
29420,5/22/22 8:47 AM
16557,5/22/22 3:39 PM
13662,5/25/22 1:08 AM
21014,5/25/22 10:25 PM
26907,5/21/22 3:06 AM
29471,5/22/22 11:48 AM
13575,5/25/22 5:18 PM
25688,5/19/22 2:00 PM
20942,5/24/22 4:39 AM
26950,5/22/22 6:56 PM
18881,5/21/22 5:17 PM
17361,5/25/22 12:11 AM
27970,5/19/22 10:46 AM
16887,5/22/22 5:49 AM
29332,5/25/22 2:34 PM
12666,5/21/22 10:23 PM
21551,5/23/22 12:18 PM
11163,5/25/22 2:55 PM
17583,5/23/22 11:16 AM
24475,5/20/22 3:26 PM
29238,5/20/22 7:23 PM
22891,5/19/22 8:56 AM
11850,5/24/22 8:33 PM
17437,5/23/22 1:40 PM
17541,5/22/22 3:11 AM
11858,5/24/22 8:43 AM
26196,5/25/22 4:41 AM
19617,5/19/22 7:55 PM
12006,5/19/22 7:23 AM
19003,5/21/22 4:28 AM
19452,5/21/22 3:02 AM
14714,5/24/22 4:24 PM
26939,5/19/22 3:00 PM
14944,5/25/22 3:28 PM
26430,5/25/22 8:24 PM
23747,5/25/22 5:34 AM
12022,5/24/22 3:00 PM
27846,5/19/22 3:26 PM
28888,5/22/22 11:31 AM
26841,5/25/22 7:02 AM
28318,5/25/22 1:45 AM
16038,5/24/22 4:12 AM
17739,5/23/22 2:40 PM
24647,5/25/22 6:22 AM
26612,5/19/22 2:25 AM
23378,5/24/22 10:03 PM
16963,5/22/22 5:22 PM
25916,5/24/22 6:50 PM
22560,5/19/22 5:30 AM
18916,5/25/22 8:44 PM
28393,5/20/22 5:15 PM
23939,5/20/22 2:13 PM
28498,5/21/22 5:20 AM
16651,5/20/22 8:18 AM
21952,5/25/22 3:20 AM
17622,5/20/22 8:17 PM
21930,5/19/22 12:38 PM
16636,5/23/22 3:22 AM
15503,5/24/22 1:41 AM
23227,5/25/22 2:54 AM
21341,5/19/22 11:11 PM
23856,5/21/22 12:41 PM
24196,5/21/22 2:41 AM
25374,5/25/22 4:17 AM
20616,5/21/22 12:55 AM
13794,5/21/22 8:41 PM
20463,5/19/22 1:01 AM
26273,5/22/22 11:14 AM
13874,5/23/22 2:43 PM
19291,5/21/22 4:40 AM
12227,5/21/22 12:17 PM
12410,5/21/22 3:54 PM
20991,5/25/22 7:37 AM
14158,5/21/22 1:43 PM
12431,5/22/22 8:26 AM
11514,5/21/22 7:46 PM
26167,5/24/22 7:13 PM
18978,5/19/22 6:09 AM
23269,5/20/22 8:46 PM
15754,5/24/22 3:20 PM
19083,5/23/22 10:25 AM
13664,5/23/22 2:29 PM
16092,5/21/22 7:20 PM
24609,5/22/22 10:56 PM
25826,5/20/22 9:33 PM
22439,5/21/22 4:56 PM
18606,5/24/22 3:49 PM
16976,5/23/22 5:50 PM
28679,5/23/22 2:40 AM
23021,5/22/22 5:01 PM
23484,5/20/22 1:11 PM
26278,5/21/22 12:25 AM
16241,5/22/22 6:02 AM
12398,5/24/22 11:45 AM
21782,5/19/22 9:09 PM
23835,5/25/22 11:31 AM
28550,5/25/22 8:14 AM
29153,5/21/22 12:57 PM
16127,5/19/22 4:25 AM
16168,5/24/22 6:38 PM
25081,5/23/22 4:15 AM
20022,5/20/22 9:25 AM
17969,5/25/22 5:21 PM
18263,5/21/22 10:23 PM
26015,5/19/22 8:27 PM
23423,5/21/22 7:39 PM
26641,5/23/22 5:07 PM
26640,5/24/22 1:15 AM
18820,5/24/22 10:24 PM
27270,5/23/22 11:01 PM
15152,5/23/22 12:34 AM
22172,5/20/22 10:39 PM
18901,5/23/22 4:11 PM
18498,5/22/22 1:57 PM
21749,5/24/22 8:42 AM
11151,5/23/22 3:55 AM
23365,5/20/22 4:39 AM
19006,5/24/22 2:49 AM
21802,5/19/22 3:11 PM
27047,5/20/22 1:14 AM
22367,5/20/22 8:53 PM
14002,5/25/22 6:26 PM
21002,5/25/22 11:51 PM
19072,5/25/22 1:19 AM
25883,5/24/22 8:15 AM
17862,5/19/22 10:56 PM
17146,5/25/22 2:50 AM
15316,5/21/22 12:15 PM
14521,5/19/22 10:28 AM
20015,5/20/22 7:25 AM
21147,5/24/22 4:12 AM
12668,5/25/22 6:19 PM
25810,5/25/22 11:09 PM
13063,5/20/22 1:53 AM
17923,5/19/22 10:11 PM
19751,5/21/22 1:33 PM
13635,5/20/22 12:17 AM
12913,5/24/22 6:15 AM
23188,5/24/22 12:45 AM
20465,5/20/22 10:54 PM
27790,5/24/22 3:12 AM
14117,5/23/22 4:21 AM
23259,5/20/22 1:21 AM
23345,5/23/22 8:07 PM
25361,5/19/22 9:04 PM
11816,5/24/22 3:55 PM
26325,5/19/22 8:31 AM
21967,5/25/22 12:50 AM
13656,5/25/22 10:17 PM
12708,5/19/22 3:17 PM
15380,5/24/22 1:45 PM
20938,5/21/22 8:36 PM
22331,5/20/22 8:54 PM
21931,5/25/22 5:08 PM
16945,5/19/22 6:41 PM
27909,5/22/22 11:57 AM
24528,5/25/22 7:56 PM
22696,5/19/22 5:42 PM
17944,5/24/22 10:21 AM
12353,5/21/22 8:17 AM
15864,5/19/22 6:39 PM
21543,5/23/22 9:15 AM
23990,5/21/22 1:50 PM
16966,5/22/22 3:19 AM
25224,5/25/22 6:18 AM
26148,5/22/22 5:35 AM
16097,5/23/22 9:51 PM
23421,5/20/22 4:22 AM
11710,5/25/22 12:54 PM
11051,5/19/22 5:49 PM
18108,5/24/22 9:06 PM
12304,5/22/22 12:29 PM
12081,5/24/22 1:31 AM
14041,5/21/22 12:08 PM
29019,5/24/22 8:29 PM
23321,5/21/22 3:33 PM
12073,5/24/22 6:42 AM
21212,5/25/22 9:15 AM
29217,5/19/22 9:00 PM
25229,5/23/22 4:04 PM
13204,5/23/22 1:59 PM
20941,5/24/22 1:54 PM
21041,5/20/22 11:13 PM
26365,5/22/22 8:54 PM
16291,5/19/22 9:08 PM
12748,5/19/22 11:10 PM
24700,5/20/22 12:32 AM
25588,5/25/22 8:32 PM
13811,5/19/22 8:28 AM
19386,5/19/22 6:06 PM
12663,5/21/22 11:43 PM
25285,5/21/22 12:40 AM
24615,5/23/22 10:02 AM
20895,5/22/22 9:16 PM
21911,5/25/22 12:32 PM
25215,5/24/22 5:01 PM
14304,5/23/22 11:47 AM
14423,5/20/22 7:20 PM
22664,5/23/22 3:36 AM
11138,5/21/22 7:34 PM
23561,5/21/22 10:08 AM
21925,5/22/22 5:13 PM
21921,5/25/22 1:22 PM
19404,5/22/22 2:59 PM
18714,5/22/22 6:54 AM
21949,5/22/22 5:30 PM
17559,5/22/22 8:03 AM
15904,5/20/22 12:49 AM
12653,5/21/22 11:27 AM
25385,5/24/22 7:36 PM
11458,5/20/22 5:37 PM
22431,5/24/22 2:46 PM
19069,5/22/22 6:46 AM
19272,5/25/22 3:09 PM
28419,5/24/22 6:55 PM
12323,5/25/22 6:30 PM
25205,5/25/22 3:40 PM
18943,5/25/22 3:51 PM
28817,5/20/22 1:35 PM
18194,5/24/22 6:57 AM
28658,5/25/22 12:31 AM
18620,5/24/22 11:06 PM
24766,5/24/22 8:15 PM
14403,5/24/22 2:43 AM
23015,5/23/22 5:16 PM
16615,5/21/22 2:33 AM
11319,5/25/22 9:06 AM
19460,5/21/22 11:13 PM
27170,5/24/22 6:33 AM
17212,5/24/22 9:27 AM
12823,5/20/22 1:07 AM
23825,5/19/22 2:02 PM
11621,5/22/22 8:26 PM
15314,5/25/22 9:55 PM
23614,5/25/22 7:44 AM
20006,5/25/22 6:36 AM
15089,5/24/22 10:36 PM
11829,5/21/22 1:30 AM
19241,5/23/22 1:20 PM
11776,5/25/22 5:58 AM
28237,5/24/22 10:39 AM
17317,5/24/22 8:26 PM
13733,5/21/22 5:47 AM
16847,5/21/22 6:57 AM
28859,5/25/22 8:28 PM
27367,5/24/22 4:16 AM
28740,5/25/22 3:02 AM
11889,5/19/22 12:22 AM
26035,5/20/22 9:18 PM
25770,5/20/22 6:20 PM
28605,5/20/22 4:19 PM
23194,5/25/22 11:02 AM
11408,5/20/22 6:23 AM
26550,5/19/22 7:42 PM
21719,5/19/22 12:09 PM
27395,5/24/22 9:24 PM
13338,5/20/22 12:57 AM
18299,5/23/22 12:03 AM
13015,5/24/22 2:36 AM
16287,5/25/22 12:45 AM
17311,5/19/22 2:49 PM
15700,5/22/22 2:12 PM
24990,5/23/22 6:50 AM
23470,5/23/22 8:28 PM
19600,5/20/22 11:31 PM
28273,5/24/22 8:19 PM
13196,5/24/22 2:16 PM
27722,5/23/22 3:11 PM
13187,5/22/22 9:42 PM
16215,5/19/22 11:39 AM
25125,5/22/22 11:28 AM
16487,5/19/22 5:33 AM
11021,5/24/22 2:10 PM
23504,5/21/22 12:45 PM
18419,5/23/22 5:12 PM
14275,5/24/22 1:36 PM
18917,5/22/22 3:30 AM
14448,5/19/22 4:50 AM
20921,5/19/22 12:07 AM
23591,5/23/22 5:01 AM
18972,5/19/22 9:23 AM
13160,5/19/22 9:58 PM
17549,5/20/22 1:53 AM
11239,5/24/22 12:30 AM
27048,5/20/22 1:23 PM
15257,5/21/22 9:41 PM
27633,5/21/22 11:55 AM
27920,5/20/22 2:40 AM
17481,5/24/22 8:36 PM
17128,5/25/22 5:35 AM
26794,5/22/22 2:31 AM
21275,5/20/22 2:40 AM
28488,5/23/22 4:22 AM
14536,5/21/22 8:59 AM
29415,5/25/22 10:18 AM
20363,5/25/22 10:24 AM
15181,5/22/22 11:43 PM
11526,5/20/22 4:35 PM
24995,5/19/22 6:21 AM
13091,5/19/22 8:50 AM
16760,5/20/22 12:45 AM
20011,5/24/22 10:40 AM
20629,5/23/22 8:05 PM
22582,5/21/22 7:50 AM
16012,5/25/22 12:00 AM
25718,5/23/22 8:07 PM
22164,5/24/22 11:21 AM
20222,5/20/22 4:40 PM
29459,5/22/22 10:07 AM
18750,5/22/22 1:27 AM
21262,5/23/22 9:27 AM
28436,5/25/22 10:56 AM
13329,5/25/22 3:06 PM
16553,5/21/22 11:49 PM
25040,5/22/22 11:01 AM
12347,5/24/22 10:49 PM
19100,5/22/22 2:05 PM
13884,5/21/22 1:38 PM
18090,5/22/22 4:59 AM
14009,5/23/22 6:31 AM
22847,5/24/22 7:39 PM
17698,5/19/22 11:26 AM
19665,5/20/22 5:21 AM
14532,5/22/22 5:31 AM
23192,5/23/22 11:15 AM
25687,5/19/22 12:43 PM
18249,5/24/22 2:38 PM
23886,5/23/22 7:54 AM
15275,5/24/22 10:03 PM
19085,5/19/22 1:00 AM
28470,5/25/22 5:35 PM
14746,5/25/22 1:57 PM
12395,5/22/22 6:52 AM
26455,5/22/22 10:20 AM
20848,5/24/22 3:56 PM
20175,5/20/22 12:15 AM
17477,5/21/22 7:06 PM
13361,5/23/22 4:11 PM
11422,5/25/22 7:06 AM
24939,5/23/22 12:17 PM
19290,5/23/22 12:52 PM
18899,5/22/22 8:29 AM
18101,5/24/22 4:12 AM
12523,5/23/22 8:12 PM
21064,5/25/22 2:33 PM
12127,5/24/22 11:35 AM
12676,5/24/22 1:40 PM
16672,5/24/22 1:34 AM
17566,5/25/22 4:25 AM
23770,5/19/22 1:52 PM
14375,5/19/22 5:42 AM
20014,5/25/22 10:31 PM
13905,5/22/22 6:59 PM
27147,5/25/22 5:18 AM
27569,5/25/22 12:47 PM
21769,5/22/22 5:10 AM
11413,5/21/22 3:17 PM
27464,5/23/22 3:34 PM
14608,5/19/22 6:14 PM
20390,5/23/22 7:27 PM
16894,5/19/22 6:32 AM
16486,5/22/22 7:18 AM
15345,5/23/22 6:43 AM
27575,5/22/22 9:27 AM
26032,5/20/22 3:12 PM
20866,5/23/22 12:52 AM
24921,5/25/22 10:45 PM
14272,5/22/22 10:18 PM
15579,5/24/22 1:17 AM
20523,5/24/22 11:16 PM
14491,5/24/22 5:17 PM
22029,5/19/22 9:45 PM
28539,5/22/22 1:35 PM
22420,5/22/22 8:02 PM
27773,5/23/22 2:38 AM
28917,5/21/22 11:14 AM
12274,5/25/22 3:53 PM
23758,5/20/22 8:19 AM
19366,5/22/22 9:46 PM
23744,5/25/22 8:19 AM
15256,5/24/22 1:51 PM
12573,5/23/22 9:57 PM
19039,5/21/22 1:58 AM
28932,5/22/22 9:23 AM
16607,5/21/22 5:07 PM
14421,5/25/22 9:14 PM
25169,5/24/22 1:17 PM
18148,5/19/22 6:35 PM
27805,5/20/22 3:36 AM
16792,5/23/22 2:43 AM
13995,5/20/22 11:39 PM
12448,5/24/22 11:50 AM
14215,5/23/22 3:39 PM
11918,5/20/22 7:08 PM
11416,5/21/22 5:04 PM
24589,5/21/22 8:27 AM
14110,5/19/22 7:15 AM
23648,5/19/22 11:43 AM
14354,5/22/22 12:48 AM
23531,5/19/22 5:41 PM
15822,5/21/22 8:02 PM
27271,5/19/22 8:29 PM
27299,5/24/22 5:11 AM
25461,5/24/22 11:29 AM
25168,5/23/22 3:29 AM
25163,5/25/22 5:43 PM
19895,5/23/22 6:37 AM
13250,5/25/22 7:35 AM
23705,5/25/22 3:51 AM
11026,5/22/22 12:54 AM
25606,5/20/22 8:54 AM
23294,5/24/22 1:25 AM
24759,5/20/22 3:51 PM
23817,5/24/22 3:24 PM
23295,5/24/22 7:36 PM
24444,5/21/22 2:11 PM
27058,5/20/22 7:16 PM
20917,5/20/22 4:56 PM
28232,5/25/22 9:40 PM
29287,5/20/22 10:10 PM
29200,5/23/22 2:27 AM
21534,5/25/22 7:02 PM
26525,5/20/22 6:46 PM
21669,5/22/22 4:21 AM
25100,5/21/22 11:14 AM
26635,5/23/22 12:34 PM
19766,5/23/22 8:10 PM
21495,5/19/22 8:49 AM
14617,5/24/22 7:34 PM
16165,5/22/22 11:21 AM
21324,5/23/22 8:41 PM
24323,5/21/22 12:39 PM
26021,5/21/22 4:19 PM
18245,5/21/22 4:26 PM
17614,5/19/22 10:21 AM
12677,5/20/22 4:09 PM
16667,5/21/22 7:57 AM
20262,5/23/22 9:06 PM
21294,5/24/22 8:52 PM
18847,5/20/22 9:19 PM
28360,5/23/22 6:24 PM
22217,5/24/22 2:11 PM
16917,5/21/22 4:19 AM
28252,5/22/22 12:08 PM
18862,5/20/22 4:36 AM
12168,5/22/22 11:07 PM
26764,5/22/22 12:15 AM
12967,5/23/22 1:06 PM
23280,5/20/22 8:39 PM
15430,5/22/22 1:34 PM
17378,5/25/22 9:17 PM
29456,5/23/22 7:42 AM
18752,5/22/22 7:30 AM
12786,5/19/22 5:24 PM
17513,5/24/22 11:01 PM
13737,5/21/22 5:04 PM
11737,5/21/22 3:40 AM
15840,5/23/22 6:14 PM
28345,5/23/22 1:26 PM
18764,5/25/22 1:59 PM
17416,5/23/22 6:56 AM
25170,5/25/22 4:19 AM
17521,5/22/22 9:19 AM
26979,5/23/22 4:22 AM
25405,5/23/22 11:51 PM
27906,5/23/22 4:05 PM
13985,5/24/22 8:10 PM
12586,5/22/22 12:33 AM
15765,5/24/22 1:44 AM
28797,5/22/22 6:51 PM
11767,5/21/22 10:30 PM
17064,5/22/22 12:36 AM
13007,5/21/22 7:15 AM
21698,5/24/22 5:46 PM
13714,5/22/22 5:33 AM
28408,5/22/22 5:38 AM
15610,5/21/22 2:02 AM
23827,5/21/22 5:10 PM
18463,5/19/22 7:04 AM
22789,5/23/22 3:31 AM
21699,5/23/22 3:00 PM
11059,5/25/22 11:38 AM
20261,5/25/22 11:23 AM
26544,5/20/22 12:59 PM
25506,5/25/22 9:28 PM
15951,5/24/22 5:35 AM
17515,5/21/22 9:05 PM
18368,5/23/22 6:24 AM
19091,5/23/22 4:43 PM
20059,5/19/22 5:09 AM
26225,5/22/22 10:43 PM
13586,5/21/22 7:34 AM
22767,5/19/22 7:41 AM
20975,5/21/22 5:13 AM
26460,5/24/22 1:34 PM
19271,5/22/22 12:06 PM
21277,5/20/22 2:33 PM
26239,5/21/22 9:38 AM
13244,5/25/22 6:24 AM
11947,5/24/22 7:47 PM
29111,5/24/22 4:03 AM
21400,5/23/22 7:41 AM
17244,5/24/22 6:51 PM
27019,5/23/22 11:37 AM
17449,5/24/22 9:58 PM
21325,5/25/22 11:51 PM
20268,5/24/22 11:33 PM
28127,5/21/22 1:01 AM
11468,5/19/22 8:59 PM
21192,5/23/22 4:12 PM
23474,5/20/22 2:56 AM
21393,5/21/22 3:02 AM
20085,5/25/22 2:53 AM
27544,5/25/22 5:25 PM
26029,5/22/22 6:30 AM
15960,5/21/22 9:08 AM
27712,5/21/22 1:43 AM
28753,5/20/22 1:56 PM
13412,5/24/22 4:40 AM
23791,5/25/22 2:26 PM
11339,5/25/22 5:42 AM
21820,5/22/22 4:34 AM
28242,5/21/22 1:07 AM
24670,5/23/22 9:50 PM
21094,5/19/22 4:39 PM
18018,5/19/22 11:42 AM
24904,5/21/22 4:03 PM
19112,5/19/22 6:22 AM
18836,5/20/22 4:58 PM
15819,5/23/22 1:14 PM
24617,5/19/22 4:23 PM
27991,5/22/22 5:23 PM
17585,5/19/22 5:54 PM
15731,5/22/22 3:22 AM
25544,5/20/22 2:27 AM
24957,5/20/22 8:43 AM
16927,5/25/22 10:34 PM
20931,5/25/22 8:53 PM
23331,5/22/22 1:30 PM
22105,5/19/22 9:22 PM
21232,5/23/22 1:20 AM
26398,5/20/22 11:34 AM
23528,5/23/22 11:59 PM
18613,5/24/22 12:11 AM
19585,5/25/22 6:17 PM
26453,5/25/22 8:28 PM
22906,5/25/22 8:01 AM
25438,5/21/22 4:56 PM
28341,5/25/22 11:27 PM
28047,5/19/22 9:44 PM
16804,5/20/22 4:41 AM
26698,5/25/22 2:19 AM
